25,72,0,6
25,73,0,28
25,74,0,3
25,75,0,9
25,76,0,31
25,79,0,49
25,80,0,1
25,81,0,4
25,82,0,3
25,84,0,23
25,86,0,18
25,87,0,36
25,88,0,38
25,89,0,12
25,91,0,4
26,4,0,25
26,7,0,22
26,8,0,3
26,12,0,26
26,14,0,20
26,17,0,19
26,19,0,27
26,20,0,40
26,22,0,10
26,26,0,3
26,28,0,11
26,30,0,45
26,31,0,27
26,36,0,18
26,38,0,45
26,41,0,24
26,42,0,39
26,43,0,31
26,48,0,27
26,49,0,24
26,50,0,44
26,51,0,44
26,52,0,11
26,53,0,25
26,54,0,22
26,55,0,27
26,59,0,47
26,62,0,39
26,64,0,15
26,65,0,30
26,72,0,6
26,73,0,28
26,74,0,3
26,75,0,9
26,76,0,31
26,79,0,49
26,80,0,2
26,81,0,4
26,82,0,2
26,84,0,23
26,86,0,18
26,87,0,37
26,88,0,38
26,89,0,2
26,91,0,4
26,92,0,34
27,4,0,25
27,7,0,22
27,8,0,3
27,12,0,26
27,14,0,20
27,17,0,19
27,19,0,27
27,20,0,40
27,22,0,10
27,26,0,3
27,28,0,11
27,30,0,45
27,31,0,27
27,36,0,18
27,38,0,45
27,41,0,24
27,42,0,39
27,43,0,31
27,48,0,27
27,49,0,24
27,50,0,44
27,51,0,44
27,52,0,11
27,53,0,25
27,54,0,22
27,55,0,27
27,59,0,47
27,62,0,39
27,64,0,15
27,65,0,30
27,72,0,6
27,73,0,28
27,74,0,3
27,75,0,9
27,76,0,31
27,79,0,49
27,80,0,2
27,81,0,4
27,82,0,2
27,84,0,23
27,86,0,18
27,87,0,47
27,88,0,38
27,89,0,1
27,91,0,4
27,92,0,34
27,93,0,26
28,4,0,25
28,7,0,22
28,8,0,3
28,12,0,26
28,14,0,20
28,17,0,19
28,19,0,27
28,20,0,40
28,22,0,10
28,26,0,3
28,28,0,11
28,30,0,45
28,31,0,27
28,36,0,18
28,38,0,45
28,41,0,24
28,42,0,39
28,43,0,31
28,48,0,27
28,49,0,24
28,50,0,44
28,51,0,44
28,52,0,11
28,53,0,25
28,54,0,22
